time,tavg,tmin,tmax,prcp,location,snow,wdir,wspd,wpgt,pres,tsun
11-02-2018,17.4,8.5,25.6,,Safdarjung,,,,,,
12-02-2018,16.4,13.0,25.4,,Safdarjung,,,,,,
13-02-2018,16.4,9.0,24.0,,Safdarjung,,,,,,
14-02-2018,16.4,10.2,23.5,,Safdarjung,,,,,,
15-02-2018,17.5,11.6,23.4,,Safdarjung,,,,,,
16-02-2018,17.7,11.2,24.8,,Safdarjung,,,,,,
17-02-2018,18.4,12.6,26.4,,Safdarjung,,,,,,
18-02-2018,16.9,12.1,26.4,,Safdarjung,,,,,,
19-02-2018,18.1,10.0,28.1,,Safdarjung,,,,,,
20-02-2018,19.0,10.1,29.4,,Safdarjung,,,,,,
21-02-2018,21.5,12.5,32.3,,Safdarjung,,,,,,
22-02-2018,22.0,14.0,31.7,,Safdarjung,,,,,,
23-02-2018,22.8,15.5,32.0,,Safdarjung,,,,,,
24-02-2018,23.9,17.0,31.1,,Safdarjung,,,,,,
25-02-2018,22.5,17.0,31.6,,Safdarjung,,,,,,
26-02-2018,21.1,14.5,29.4,,Safdarjung,,,,,,
27-02-2018,22.3,15.4,30.3,,Safdarjung,,,,,,
28-02-2018,22.9,15.4,31.3,,Safdarjung,,,,,,
01-03-2018,21.7,14.9,30.7,,Safdarjung,,,,,,
02-03-2018,22.9,15.5,31.1,,Safdarjung,,,,,,
03-03-2018,24.0,16.6,32.3,,Safdarjung,,,,,,
04-03-2018,22.6,17.3,33.1,,Safdarjung,,,,,,
05-03-2018,21.6,14.5,31.7,,Safdarjung,,,,,,
06-03-2018,21.0,14.8,28.8,,Safdarjung,,,,,,
07-03-2018,21.8,14.7,30.6,,Safdarjung,,,,,,
08-03-2018,22.6,13.3,33.1,,Safdarjung,,,,,,
09-03-2018,23.4,14.8,32.2,,Safdarjung,,,,,,
10-03-2018,23.9,16.0,32.2,,Safdarjung,,,,,,
11-03-2018,23.6,16.5,32.6,,Safdarjung,,,,,,
12-03-2018,24.8,16.4,34.7,,Safdarjung,,,,,,
13-03-2018,25.9,17.1,37.6,,Safdarjung,,,,,,
14-03-2018,24.8,17.0,36.2,,Safdarjung,,,,,,
15-03-2018,25.0,17.2,34.1,,Safdarjung,,,,,,
16-03-2018,24.0,16.8,32.4,,Safdarjung,,,,,,
17-03-2018,24.0,17.5,31.2,,Safdarjung,,,,,,
18-03-2018,23.5,14.6,33.8,,Safdarjung,,,,,,
19-03-2018,24.6,15.0,35.6,,Safdarjung,,,,,,
20-03-2018,26.1,16.5,35.0,,Safdarjung,,,,,,
21-03-2018,26.1,21.0,35.0,0.0,Safdarjung,,,,,,
22-03-2018,24.8,18.5,33.2,,Safdarjung,,,,,,
23-03-2018,24.1,18.0,31.1,,Safdarjung,,,,,,
24-03-2018,25.4,18.3,33.9,,Safdarjung,,,,,,
25-03-2018,25.7,18.5,32.3,,Safdarjung,,,,,,
26-03-2018,26.3,19.5,35.3,,Safdarjung,,,,,,
27-03-2018,27.1,17.3,38.9,,Safdarjung,,,,,,
28-03-2018,28.8,17.6,40.7,,Safdarjung,,,,,,
29-03-2018,27.8,19.6,38.6,,Safdarjung,,,,,,
30-03-2018,27.9,20.0,36.1,,Safdarjung,,,,,,
31-03-2018,26.9,20.0,36.2,,Safdarjung,,,,,,
01-04-2018,27.8,20.0,36.3,,Safdarjung,,,,,,
02-04-2018,27.6,20.8,,,Safdarjung,,,,,,
03-04-2018,29.4,21.4,40.1,,Safdarjung,,,,,,
04-04-2018,30.2,23.0,38.6,,Safdarjung,,,,,,
05-04-2018,30.4,23.2,39.0,,Safdarjung,,,,,,
06-04-2018,27.8,21.5,37.6,,Safdarjung,,,,,,
07-04-2018,27.9,19.0,36.6,5.1,Safdarjung,,,,,,
08-04-2018,29.4,23.0,37.9,0.0,Safdarjung,,,,,,
09-04-2018,25.2,20.2,36.3,2.0,Safdarjung,,,,,,
10-04-2018,28.4,21.4,36.7,1.0,Safdarjung,,,,,,
11-04-2018,26.6,23.6,35.5,0.0,Safdarjung,,,,,,
12-04-2018,26.8,17.6,33.4,5.1,Safdarjung,,,,,,
13-04-2018,25.8,18.2,37.1,0.0,Safdarjung,,,,,,
14-04-2018,28.1,18.2,38.5,,Safdarjung,,,,,,
15-04-2018,30.1,20.5,40.1,,Safdarjung,,,,,,
16-04-2018,30.8,22.4,41.7,,Safdarjung,,,,,,
17-04-2018,31.4,23.3,40.0,,Safdarjung,,,,,,
18-04-2018,32.0,23.7,38.6,,Safdarjung,,,,,,
19-04-2018,31.1,23.0,41.1,,Safdarjung,,,,,,
20-04-2018,32.7,24.0,39.4,,Safdarjung,,,,,,
21-04-2018,29.2,24.0,39.5,,Safdarjung,,,,,,
22-04-2018,28.6,21.2,36.8,,Safdarjung,,,,,,
23-04-2018,29.2,22.0,38.1,,Safdarjung,,,,,,
24-04-2018,29.8,20.5,40.3,,Safdarjung,,,,,,
25-04-2018,31.7,20.8,43.2,,Safdarjung,,,,,,
26-04-2018,33.2,25.5,41.6,,Safdarjung,,,,,,
27-04-2018,32.4,26.4,42.0,,Safdarjung,,,,,,
28-04-2018,33.3,28.4,39.2,,Safdarjung,,,,,,
29-04-2018,32.4,,39.6,,Safdarjung,,,,,,
30-04-2018,33.0,25.0,40.4,1.0,Safdarjung,,,,,,
01-05-2018,31.7,26.5,40.0,0.0,Safdarjung,,,,,,
02-05-2018,28.8,,37.6,,Safdarjung,,,,,,
03-05-2018,29.6,21.6,36.7,,Safdarjung,,,,,,
04-05-2018,30.2,22.6,38.4,5.1,Safdarjung,,,,,,
05-05-2018,32.3,25.6,40.1,0.0,Safdarjung,,,,,,
06-05-2018,31.3,26.5,39.1,,Safdarjung,,,,,,
07-05-2018,31.2,24.0,41.1,,Safdarjung,,,,,,
08-05-2018,29.1,25.1,39.6,0.0,Safdarjung,,,,,,
09-05-2018,28.3,22.4,38.0,0.0,Safdarjung,,,,,,
10-05-2018,30.9,21.5,40.3,0.8,Safdarjung,,,,,,
11-05-2018,33.6,24.2,43.1,0.0,Safdarjung,,,,,,
12-05-2018,34.8,26.7,42.8,,Safdarjung,,,,,,
13-05-2018,29.9,,42.2,,Safdarjung,,,,,,
14-05-2018,30.2,21.7,37.7,2.0,Safdarjung,,,,,,
15-05-2018,32.2,26.4,39.8,0.0,Safdarjung,,,,,,
16-05-2018,34.2,25.0,42.1,0.3,Safdarjung,,,,,,
17-05-2018,34.3,26.1,43.3,0.0,Safdarjung,,,,,,
18-05-2018,33.2,26.7,41.8,0.0,Safdarjung,,,,,,
19-05-2018,33.1,26.4,42.5,,Safdarjung,,,,,,
20-05-2018,33.2,27.0,41.4,,Safdarjung,,,,,,
21-05-2018,34.1,25.5,44.3,,Safdarjung,,,,,,
22-05-2018,35.0,26.2,46.1,,Safdarjung,,,,,,
23-05-2018,34.8,26.7,44.0,,Safdarjung,,,,,,
24-05-2018,33.1,26.5,43.0,,Safdarjung,,,,,,
25-05-2018,34.5,23.8,43.0,,Safdarjung,,,,,,
26-05-2018,34.5,24.5,46.3,,Safdarjung,,,,,,
27-05-2018,36.1,26.3,45.0,,Safdarjung,,,,,,
28-05-2018,35.5,27.2,44.2,,Safdarjung,,,,,,
29-05-2018,37.4,25.9,46.1,,Safdarjung,,,,,,
30-05-2018,34.5,29.6,44.4,,Safdarjung,,,,,,
31-05-2018,35.9,29.4,42.0,,Safdarjung,,,,,,
01-06-2018,34.6,28.1,42.1,,Safdarjung,,,,,,
02-06-2018,32.3,26.6,42.0,,Safdarjung,,,,,,
03-06-2018,34.0,27.7,41.6,,Safdarjung,,,,,,
04-06-2018,35.9,30.4,43.3,,Safdarjung,,,,,,
05-06-2018,36.3,31.2,41.7,,Safdarjung,,,,,,
06-06-2018,33.0,28.5,41.6,,Safdarjung,,,,,,
07-06-2018,35.8,29.2,42.5,,Safdarjung,,,,,,
08-06-2018,35.2,32.0,41.4,,Safdarjung,,,,,,
09-06-2018,30.3,24.0,40.5,,Safdarjung,,,,,,
10-06-2018,33.0,23.4,40.1,,Safdarjung,,,,,,
11-06-2018,35.6,29.8,41.1,,Safdarjung,,,,,,
12-06-2018,37.0,30.5,41.0,,Safdarjung,,,,,,
13-06-2018,37.8,34.0,41.7,,Safdarjung,,,,,,
14-06-2018,36.8,33.0,41.2,,Safdarjung,,,,,,
15-06-2018,36.7,33.4,40.5,,Safdarjung,,,,,,
16-06-2018,35.1,32.2,40.6,,Safdarjung,,,,,,
17-06-2018,32.1,28.2,40.0,,Safdarjung,,,,,,
18-06-2018,32.8,27.9,36.8,,Safdarjung,,,,,,
19-06-2018,34.2,26.5,41.4,,Safdarjung,,,,,,
20-06-2018,35.2,29.8,43.3,,Safdarjung,,,,,,
21-06-2018,36.2,30.9,41.9,0.0,Safdarjung,,,,,,
22-06-2018,36.1,30.0,42.0,,Safdarjung,,,,,,
23-06-2018,36.6,31.6,42.5,,Safdarjung,,,,,,
24-06-2018,36.5,31.6,42.4,,Safdarjung,,,,,,
25-06-2018,36.6,32.6,42.2,,Safdarjung,,,,,,
26-06-2018,32.4,30.7,42.7,,Safdarjung,,,,,,
27-06-2018,30.3,26.2,37.5,3.0,Safdarjung,,,,,,
28-06-2018,29.9,24.2,37.5,20.1,Safdarjung,,,,,,
29-06-2018,30.7,27.9,35.2,1.0,Safdarjung,,,,,,
30-06-2018,31.3,27.5,35.6,9.9,Safdarjung,,,,,,
01-07-2018,32.6,29.0,37.1,0.0,Safdarjung,,,,,,
02-07-2018,31.2,25.3,37.8,0.3,Safdarjung,,,,,,
03-07-2018,32.1,23.6,37.8,0.0,Safdarjung,,,,,,
04-07-2018,31.7,26.1,36.7,5.1,Safdarjung,,,,,,
05-07-2018,31.6,28.6,,0.0,Safdarjung,,,,,,
06-07-2018,32.9,28.1,37.3,5.1,Safdarjung,,,,,,
07-07-2018,33.7,28.2,39.1,0.0,Safdarjung,,,,,,
08-07-2018,35.0,28.5,41.2,,Safdarjung,,,,,,
09-07-2018,33.4,30.8,40.1,,Safdarjung,,,,,,
10-07-2018,34.1,29.2,40.1,,Safdarjung,,,,,,
11-07-2018,32.3,29.6,39.1,,Safdarjung,,,,,,
12-07-2018,32.4,28.6,36.7,0.0,Safdarjung,,,,,,
13-07-2018,29.3,,37.8,1.0,Safdarjung,,,,,,
14-07-2018,30.3,25.4,34.2,22.1,Safdarjung,,,,,,
15-07-2018,31.8,27.6,36.3,7.1,Safdarjung,,,,,,
16-07-2018,29.8,28.1,35.4,0.0,Safdarjung,,,,,,
17-07-2018,32.6,28.0,37.1,24.9,Safdarjung,,,,,,
18-07-2018,32.9,28.6,37.2,0.0,Safdarjung,,,,,,
19-07-2018,32.8,28.8,37.3,0.8,Safdarjung,,,,,,
20-07-2018,29.2,27.1,37.8,23.9,Safdarjung,,,,,,
21-07-2018,29.2,27.4,33.4,0.0,Safdarjung,,,,,,
22-07-2018,29.0,26.0,34.4,18.0,Safdarjung,,,,,,
23-07-2018,30.7,26.2,34.6,70.1,Safdarjung,,,,,,
24-07-2018,32.4,28.2,36.4,0.0,Safdarjung,,,,,,
25-07-2018,29.5,28.0,36.7,,Safdarjung,,,,,,
26-07-2018,26.9,26.2,32.2,5.1,Safdarjung,,,,,,
27-07-2018,26.7,25.2,28.7,46.0,Safdarjung,,,,,,
28-07-2018,28.2,25.4,31.8,3.0,Safdarjung,,,,,,
29-07-2018,30.3,26.0,34.4,5.1,Safdarjung,,,,,,
30-07-2018,30.9,23.0,34.8,24.9,Safdarjung,,,,,,
31-07-2018,30.0,27.4,34.5,0.0,Safdarjung,,,,,,
01-08-2018,31.5,26.0,35.0,0.5,Safdarjung,,,,,,
02-08-2018,32.1,28.2,35.6,0.0,Safdarjung,,,,,,
03-08-2018,31.5,28.2,35.8,,Safdarjung,,,,,,
04-08-2018,32.3,28.2,35.4,,Safdarjung,,,,,,
05-08-2018,29.7,28.2,36.0,,Safdarjung,,,,,,
06-08-2018,28.1,26.6,33.2,3.0,Safdarjung,,,,,,
07-08-2018,28.2,26.4,31.8,2.0,Safdarjung,,,,,,
08-08-2018,30.4,26.5,33.4,4.1,Safdarjung,,,,,,
09-08-2018,32.0,27.6,35.4,0.5,Safdarjung,,,,,,
10-08-2018,30.7,28.3,36.5,0.0,Safdarjung,,,,,,
11-08-2018,32.1,27.6,35.8,45.0,Safdarjung,,,,,,
12-08-2018,30.4,26.8,35.3,1.0,Safdarjung,,,,,,
13-08-2018,30.4,27.6,33.2,7.9,Safdarjung,,,,,,
14-08-2018,30.8,27.4,34.4,0.5,Safdarjung,,,,,,
15-08-2018,31.1,28.4,35.3,8.9,Safdarjung,,,,,,
16-08-2018,30.6,27.6,35.6,0.0,Safdarjung,,,,,,
17-08-2018,31.5,27.9,35.6,3.0,Safdarjung,,,,,,
18-08-2018,30.4,28.2,36.2,0.0,Safdarjung,,,,,,
19-08-2018,28.5,26.6,36.3,5.1,Safdarjung,,,,,,
20-08-2018,30.0,25.9,33.6,40.9,Safdarjung,,,,,,
21-08-2018,31.7,26.2,36.4,0.0,Safdarjung,,,,,,
22-08-2018,30.9,28.8,36.8,,Safdarjung,,,,,,
23-08-2018,29.6,27.2,35.8,,Safdarjung,,,,,,
24-08-2018,30.4,27.2,34.0,,Safdarjung,,,,,,
25-08-2018,30.3,27.0,34.4,,Safdarjung,,,,,,
26-08-2018,31.0,27.0,34.2,,Safdarjung,,,,,,
27-08-2018,29.6,26.5,34.9,2.0,Safdarjung,,,,,,
28-08-2018,28.4,26.0,32.7,50.0,Safdarjung,,,,,,
29-08-2018,28.7,26.3,31.7,11.9,Safdarjung,,,,,,
30-08-2018,30.9,26.3,34.4,16.0,Safdarjung,,,,,,
31-08-2018,30.9,28.0,35.1,0.0,Safdarjung,,,,,,
01-09-2018,27.1,23.5,34.0,24.9,Safdarjung,,,,,,
02-09-2018,26.7,25.0,29.4,24.9,Safdarjung,,,,,,
03-09-2018,26.7,25.6,29.9,36.1,Safdarjung,,,,,,
04-09-2018,27.0,25.1,30.3,41.9,Safdarjung,,,,,,
05-09-2018,28.1,23.8,31.1,9.9,Safdarjung,,,,,,
06-09-2018,30.2,25.2,35.6,2.0,Safdarjung,,,,,,
07-09-2018,28.3,24.6,34.6,20.1,Safdarjung,,,,,,
08-09-2018,28.4,25.5,34.1,2.0,Safdarjung,,,,,,
09-09-2018,28.6,25.0,33.6,6.1,Safdarjung,,,,,,
10-09-2018,28.7,24.8,32.7,0.0,Safdarjung,,,,,,
11-09-2018,30.2,26.0,33.8,,Safdarjung,,,,,,
12-09-2018,30.4,26.5,34.3,,Safdarjung,,,,,,
13-09-2018,30.3,26.5,34.2,,Safdarjung,,,,,,
14-09-2018,29.5,22.2,34.4,,Safdarjung,,,,,,
15-09-2018,29.7,25.5,34.6,,Safdarjung,,,,,,
16-09-2018,29.6,25.5,34.6,,Safdarjung,,,,,,
17-09-2018,30.1,26.0,34.1,,Safdarjung,,,,,,
18-09-2018,30.2,25.7,34.8,,Safdarjung,,,,,,
19-09-2018,28.7,24.0,35.2,,Safdarjung,,,,,,
20-09-2018,30.0,24.0,35.4,,Safdarjung,,,,,,
21-09-2018,28.3,24.2,35.7,,Safdarjung,,,,,,
22-09-2018,25.8,22.2,34.0,26.9,Safdarjung,,,,,,
23-09-2018,27.3,25.0,30.2,2.0,Safdarjung,,,,,,
24-09-2018,24.8,23.6,31.2,16.0,Safdarjung,,,,,,
25-09-2018,24.2,22.0,27.8,13.0,Safdarjung,,,,,,
26-09-2018,27.1,22.0,32.2,0.3,Safdarjung,,,,,,
27-09-2018,28.0,22.6,33.3,0.0,Safdarjung,,,,,,
28-09-2018,29.3,23.2,35.4,,Safdarjung,,,,,,
29-09-2018,29.0,23.4,35.5,,Safdarjung,,,,,,
30-09-2018,28.1,24.6,35.2,,Safdarjung,,,,,,
01-10-2018,28.2,22.2,34.8,,Safdarjung,,,,,,
02-10-2018,28.7,22.5,35.2,,Safdarjung,,,,,,
03-10-2018,28.8,22.5,35.6,,Safdarjung,,,,,,
04-10-2018,28.6,23.4,36.0,,Safdarjung,,,,,,
05-10-2018,27.8,22.4,35.5,,Safdarjung,,,,,,
06-10-2018,27.1,21.0,35.2,,Safdarjung,,,,,,
07-10-2018,26.4,20.2,34.6,,Safdarjung,,,,,,
08-10-2018,27.5,20.1,34.8,,Safdarjung,,,,,,
09-10-2018,27.8,22.4,35.3,,Safdarjung,,,,,,
10-10-2018,28.8,23.0,35.5,,Safdarjung,,,,,,
11-10-2018,25.3,22.2,34.6,,Safdarjung,,,,,,
12-10-2018,24.8,17.5,32.3,,Safdarjung,,,,,,
13-10-2018,23.8,16.6,32.4,,Safdarjung,,,,,,
14-10-2018,24.2,17.3,31.8,,Safdarjung,,,,,,
15-10-2018,25.7,17.0,32.5,,Safdarjung,,,,,,
16-10-2018,26.2,18.5,34.2,,Safdarjung,,,,,,
17-10-2018,25.6,19.2,34.4,,Safdarjung,,,,,,
18-10-2018,27.2,18.0,34.7,,Safdarjung,,,,,,
19-10-2018,26.4,17.8,34.0,,Safdarjung,,,,,,
20-10-2018,26.0,17.4,33.8,,Safdarjung,,,,,,
21-10-2018,24.8,17.0,32.9,,Safdarjung,,,,,,
22-10-2018,24.5,15.3,31.0,,Safdarjung,,,,,,
23-10-2018,24.8,16.6,32.0,,Safdarjung,,,,,,
24-10-2018,25.9,16.1,32.2,,Safdarjung,,,,,,
25-10-2018,24.5,15.0,32.5,,Safdarjung,,,,,,
26-10-2018,24.1,15.8,32.4,,Safdarjung,,,,,,
27-10-2018,24.2,15.6,30.2,,Safdarjung,,,,,,
28-10-2018,25.0,15.6,32.0,,Safdarjung,,,,,,
29-10-2018,24.2,15.5,32.1,,Safdarjung,,,,,,
30-10-2018,24.3,16.5,31.1,,Safdarjung,,,,,,
31-10-2018,24.1,16.0,31.0,,Safdarjung,,,,,,
01-11-2018,24.1,16.0,31.1,,Safdarjung,,,,,,
02-11-2018,24.6,16.0,31.2,,Safdarjung,,,,,,
03-11-2018,25.2,18.5,31.6,0.3,Safdarjung,,,,,,
04-11-2018,24.4,18.0,30.6,0.0,Safdarjung,,,,,,
05-11-2018,20.5,14.8,29.7,,Safdarjung,,,,,,
06-11-2018,22.2,15.3,28.0,,Safdarjung,,,,,,
07-11-2018,20.3,12.5,28.0,,Safdarjung,,,,,,
08-11-2018,18.6,10.5,27.8,,Safdarjung,,,,,,
09-11-2018,21.5,11.0,29.0,,Safdarjung,,,,,,
10-11-2018,21.4,12.0,29.2,,Safdarjung,,,,,,
11-11-2018,22.2,12.4,30.0,,Safdarjung,,,,,,
12-11-2018,21.8,13.4,31.4,,Safdarjung,,,,,,
13-11-2018,21.9,14.2,30.2,,Safdarjung,,,,,,
14-11-2018,22.2,17.6,29.4,7.1,Safdarjung,,,,,,
15-11-2018,22.2,16.2,28.5,1.0,Safdarjung,,,,,,
16-11-2018,21.1,14.5,27.5,0.0,Safdarjung,,,,,,
17-11-2018,20.2,12.7,26.3,,Safdarjung,,,,,,
18-11-2018,21.2,11.0,28.4,,Safdarjung,,,,,,
19-11-2018,22.8,15.3,29.0,,Safdarjung,,,,,,
20-11-2018,22.2,13.5,28.2,,Safdarjung,,,,,,
21-11-2018,21.1,12.4,28.8,,Safdarjung,,,,,,
22-11-2018,21.4,11.4,28.0,,Safdarjung,,,,,,
23-11-2018,20.7,11.3,29.0,,Safdarjung,,,,,,
24-11-2018,20.9,13.4,27.0,,Safdarjung,,,,,,
25-11-2018,19.3,10.4,27.9,,Safdarjung,,,,,,
26-11-2018,19.8,10.5,27.2,,Safdarjung,,,,,,
27-11-2018,20.8,10.7,28.2,,Safdarjung,,,,,,
28-11-2018,21.0,13.5,28.4,,Safdarjung,,,,,,
29-11-2018,19.8,12.2,28.1,,Safdarjung,,,,,,
30-11-2018,19.3,10.7,26.2,,Safdarjung,,,,,,
01-12-2018,19.6,10.8,26.4,,Safdarjung,,,,,,
02-12-2018,19.6,9.0,28.0,,Safdarjung,,,,,,
03-12-2018,18.9,8.6,28.1,,Safdarjung,,,,,,
04-12-2018,17.7,8.6,27.4,,Safdarjung,,,,,,
05-12-2018,18.3,8.4,26.0,,Safdarjung,,,,,,
06-12-2018,17.4,9.8,25.0,,Safdarjung,,,,,,
07-12-2018,17.5,8.8,25.1,,Safdarjung,,,,,,
08-12-2018,16.5,7.6,24.2,,Safdarjung,,,,,,
09-12-2018,17.4,8.2,25.0,,Safdarjung,,,,,,
10-12-2018,17.3,7.6,24.8,,Safdarjung,,,,,,
11-12-2018,16.4,8.8,23.8,,Safdarjung,,,,,,
12-12-2018,17.2,12.6,22.3,0.5,Safdarjung,,,,,,
13-12-2018,16.4,11.2,21.6,1.0,Safdarjung,,,,,,
14-12-2018,15.7,8.0,21.4,0.0,Safdarjung,,,,,,
15-12-2018,15.3,8.2,22.0,,Safdarjung,,,,,,
16-12-2018,15.7,7.2,23.0,,Safdarjung,,,,,,
17-12-2018,14.2,6.2,23.5,,Safdarjung,,,,,,
18-12-2018,14.4,5.1,22.1,,Safdarjung,,,,,,
19-12-2018,14.8,5.2,22.3,,Safdarjung,,,,,,
20-12-2018,12.3,4.0,22.4,,Safdarjung,,,,,,
21-12-2018,11.3,4.7,22.3,,Safdarjung,,,,,,
22-12-2018,11.6,4.0,21.6,,Safdarjung,,,,,,
23-12-2018,12.2,3.7,21.8,,Safdarjung,,,,,,
24-12-2018,13.1,4.6,21.4,,Safdarjung,,,,,,
25-12-2018,12.3,6.2,19.4,,Safdarjung,,,,,,
26-12-2018,11.1,3.6,20.6,,Safdarjung,,,,,,
27-12-2018,11.6,3.4,21.4,,Safdarjung,,,,,,
28-12-2018,10.8,5.0,22.0,,Safdarjung,,,,,,
29-12-2018,10.9,2.6,19.6,,Safdarjung,,,,,,
30-12-2018,11.9,3.0,22.4,,Safdarjung,,,,,,
31-12-2018,12.0,3.8,22.9,,Safdarjung,,,,,,
01-01-2019,12.8,4.0,22.6,,Safdarjung,,,,,,
02-01-2019,13.8,6.5,23.0,,Safdarjung,,,,,,
03-01-2019,13.5,6.7,23.4,,Safdarjung,,,,,,
04-01-2019,12.2,7.1,20.5,,Safdarjung,,,,,,
05-01-2019,13.2,5.4,21.0,,Safdarjung,,,,,,
06-01-2019,13.9,8.6,21.2,2.0,Safdarjung,,,,,,
07-01-2019,13.2,7.1,20.0,,Safdarjung,,,,,,
08-01-2019,13.6,7.0,20.1,,Safdarjung,,,,,,
09-01-2019,13.5,8.0,20.4,,Safdarjung,,,,,,
10-01-2019,12.2,4.8,20.6,,Safdarjung,,,,,,
11-01-2019,12.7,4.8,21.6,,Safdarjung,,,,,,
12-01-2019,13.8,7.1,22.3,,Safdarjung,,,,,,
13-01-2019,15.8,8.5,22.9,,Safdarjung,,,,,,
14-01-2019,13.3,8.0,23.5,,Safdarjung,,,,,,
15-01-2019,11.2,6.0,19.5,,Safdarjung,,,,,,
16-01-2019,12.2,4.5,19.6,,Safdarjung,,,,,,
17-01-2019,12.8,4.2,22.0,,Safdarjung,,,,,,
18-01-2019,12.8,4.8,22.2,,Safdarjung,,,,,,
19-01-2019,14.8,5.7,25.4,,Safdarjung,,,,,,
20-01-2019,17.5,7.0,28.2,,Safdarjung,,,,,,
21-01-2019,16.4,11.5,28.7,3.0,Safdarjung,,,,,,
22-01-2019,14.5,13.6,22.6,15.0,Safdarjung,,,,,,
23-01-2019,13.8,8.0,19.4,27.9,Safdarjung,,,,,,
24-01-2019,14.8,9.7,21.0,0.0,Safdarjung,,,,,,
25-01-2019,13.4,11.0,22.0,6.1,Safdarjung,,,,,,
26-01-2019,12.2,6.0,19.0,0.0,Safdarjung,,,,,,
27-01-2019,12.9,5.2,19.2,,Safdarjung,,,,,,
28-01-2019,13.3,5.5,19.0,,Safdarjung,,,,,,
29-01-2019,14.1,5.4,20.0,,Safdarjung,,,,,,
30-01-2019,14.2,5.2,20.4,,Safdarjung,,,,,,
31-01-2019,15.5,8.2,21.0,,Safdarjung,,,,,,
01-02-2019,16.3,11.0,22.0,0.0,Safdarjung,,,,,,
02-02-2019,12.9,8.2,22.5,0.0,Safdarjung,,,,,,
03-02-2019,13.8,9.4,20.0,,Safdarjung,,,,,,
04-02-2019,15.1,8.0,23.0,,Safdarjung,,,,,,
05-02-2019,17.9,9.0,25.0,,Safdarjung,,,,,,
06-02-2019,19.5,12.0,25.0,0.8,Safdarjung,,,,,,
07-02-2019,16.5,13.6,25.1,0.0,Safdarjung,,,,,,
08-02-2019,14.9,7.0,20.4,5.1,Safdarjung,,,,,,
09-02-2019,14.8,8.4,20.6,0.0,Safdarjung,,,,,,
10-02-2019,14.8,6.0,21.0,,Safdarjung,,,,,,
11-02-2019,15.6,7.0,22.0,,Safdarjung,,,,,,
12-02-2019,17.5,10.6,23.2,,Safdarjung,,,,,,
13-02-2019,19.3,11.4,25.0,,Safdarjung,,,,,,
14-02-2019,17.7,13.9,25.3,1.0,Safdarjung,,,,,,
15-02-2019,17.6,11.8,23.0,9.9,Safdarjung,,,,,,
16-02-2019,16.0,13.3,22.0,0.0,Safdarjung,,,,,,
17-02-2019,16.8,10.5,21.0,,Safdarjung,,,,,,
18-02-2019,18.4,11.2,25.2,,Safdarjung,,,,,,
19-02-2019,18.7,12.0,25.8,2.0,Safdarjung,,,,,,
20-02-2019,18.3,14.5,24.5,2.0,Safdarjung,,,,,,
21-02-2019,21.6,13.2,28.0,0.8,Safdarjung,,,,,,
22-02-2019,19.1,15.4,28.1,0.0,Safdarjung,,,,,,
23-02-2019,17.6,10.5,23.4,,Safdarjung,,,,,,
24-02-2019,17.6,12.6,23.6,,Safdarjung,,,,,,
25-02-2019,16.2,9.2,23.8,,Safdarjung,,,,,,
26-02-2019,15.3,10.3,25.4,1.0,Safdarjung,,,,,,
27-02-2019,14.3,9.5,21.0,0.0,Safdarjung,,,,,,
28-02-2019,14.1,6.8,21.0,,Safdarjung,,,,,,
01-03-2019,16.3,6.8,23.4,,Safdarjung,,,,,,
02-03-2019,15.2,12.6,24.1,0.5,Safdarjung,,,,,,
03-03-2019,17.1,12.8,22.4,9.9,Safdarjung,,,,,,
04-03-2019,19.1,11.2,24.0,0.3,Safdarjung,,,,,,
05-03-2019,18.4,12.0,23.9,0.0,Safdarjung,,,,,,
06-03-2019,18.2,11.0,24.0,,Safdarjung,,,,,,
07-03-2019,19.5,9.0,26.0,,Safdarjung,,,,,,
08-03-2019,20.4,10.8,26.5,,Safdarjung,,,,,,
09-03-2019,20.6,12.6,26.5,0.0,Safdarjung,,,,,,
10-03-2019,19.6,10.8,27.0,,Safdarjung,,,,,,
11-03-2019,22.8,12.4,28.0,,Safdarjung,,,,,,
12-03-2019,22.1,12.8,28.4,,Safdarjung,,,,,,
13-03-2019,19.7,15.6,27.4,,Safdarjung,,,,,,
14-03-2019,18.6,11.8,25.0,,Safdarjung,,,,,,
15-03-2019,20.2,10.4,26.0,0.5,Safdarjung,,,,,,
16-03-2019,21.6,12.5,26.0,0.0,Safdarjung,,,,,,
17-03-2019,22.1,13.8,28.0,,Safdarjung,,,,,,
18-03-2019,21.8,12.0,28.6,,Safdarjung,,,,,,
19-03-2019,24.1,12.8,31.0,,Safdarjung,,,,,,
20-03-2019,26.9,15.5,34.0,,Safdarjung,,,,,,
21-03-2019,25.6,16.6,34.1,,Safdarjung,,,,,,
22-03-2019,23.9,15.5,31.6,,Safdarjung,,,,,,
23-03-2019,25.0,16.6,30.2,,Safdarjung,,,,,,
24-03-2019,25.1,15.4,31.8,,Safdarjung,,,,,,
25-03-2019,24.4,17.6,32.1,,Safdarjung,,,,,,
26-03-2019,24.2,16.2,30.4,,Safdarjung,,,,,,
27-03-2019,25.1,15.0,31.4,,Safdarjung,,,,,,
28-03-2019,27.1,16.2,35.0,,Safdarjung,,,,,,
